1,2,3,4,5,6,7,8,9,10
0.506,0.776,0.443,0.529,0.404,0.494,0.357,0.396,0.482,0.376
0.776,0.443,0.475,0.404,0.494,0.122,0.396,0.482,0.616,0.502
0.443,0.475,0.624,0.494,0.122,0.561,0.482,0.616,0.612,0.502
0.475,0.624,0.616,0.122,0.561,0.58,0.616,0.612,0.616,0.502
0.624,0.616,0.651,0.561,0.58,0.608,0.612,0.616,0.663,0.627
0.616,0.651,0.725,0.58,0.608,0.647,0.616,0.663,0.576,0.627
0.651,0.725,0.549,0.608,0.647,0.6,0.663,0.576,0.651,0.627
0.725,0.549,0.698,0.647,0.6,0.573,0.576,0.651,0.506,0.627
0.549,0.698,0.545,0.6,0.573,0.643,0.651,0.506,0.647,0.627
0.698,0.545,0.663,0.573,0.643,0.533,0.506,0.647,0.447,0.627
0.545,0.663,0.627,0.643,0.533,0.494,0.647,0.447,0.49,0.502
0.663,0.627,0.51,0.533,0.494,0.514,0.447,0.49,0.498,0.502
0.627,0.51,0.706,0.494,0.514,0.647,0.49,0.498,0.506,0.502
0.51,0.706,1.0,0.514,0.647,0.761,0.498,0.506,0.741,0.627
0.706,1.0,0.725,0.647,0.761,0.62,0.506,0.741,0.639,0.753
1.0,0.725,0.416,0.761,0.62,0.463,0.741,0.639,0.741,1.0
0.725,0.416,0.529,0.62,0.463,0.365,0.639,0.741,0.0,0.502
0.416,0.529,0.337,0.463,0.365,0.114,0.741,0.0,0.039,0.376
0.529,0.337,0.129,0.365,0.114,0.153,0.0,0.039,0.243,0.125
0.337,0.129,0.243,0.114,0.153,0.247,0.039,0.243,0.62,0.125
0.129,0.243,0.212,0.153,0.247,0.298,0.243,0.62,0.271,0.251
0.243,0.212,0.224,0.247,0.298,0.157,0.62,0.271,0.208,0.251
0.212,0.224,0.122,0.298,0.157,0.161,0.271,0.208,0.02,0.125
0.584,0.706,0.608,0.675,0.576,0.918,0.635,0.624,0.851,0.627
0.706,0.608,0.482,0.576,0.918,0.514,0.624,0.851,0.459,0.502
0.608,0.482,0.631,0.918,0.514,0.659,0.851,0.459,0.706,0.502
0.482,0.631,0.576,0.514,0.659,0.643,0.459,0.706,0.596,0.627
0.631,0.576,0.71,0.659,0.643,0.616,0.706,0.596,0.584,0.627
0.576,0.71,0.443,0.643,0.616,0.522,0.596,0.584,0.518,0.627
0.71,0.443,0.314,0.616,0.522,0.302,0.584,0.518,0.294,0.502
0.443,0.314,0.384,0.522,0.302,0.353,0.518,0.294,0.325,0.251
0.314,0.384,0.38,0.302,0.353,0.408,0.294,0.325,0.384,0.376
0.384,0.38,0.404,0.353,0.408,0.369,0.325,0.384,0.396,0.376
0.38,0.404,0.365,0.408,0.369,0.416,0.384,0.396,0.412,0.376
0.404,0.365,0.549,0.369,0.416,0.478,0.396,0.412,0.373,0.376
0.365,0.549,0.49,0.416,0.478,0.482,0.412,0.373,0.502,0.502
0.549,0.49,0.063,0.478,0.482,0.51,0.373,0.502,0.443,0.502
0.49,0.063,0.49,0.482,0.51,0.486,0.502,0.443,0.494,0.502
0.063,0.49,0.533,0.51,0.486,0.569,0.443,0.494,0.51,0.502
0.49,0.533,0.447,0.486,0.569,0.482,0.494,0.51,0.557,0.502
0.533,0.447,0.51,0.569,0.482,0.486,0.51,0.557,0.529,0.502
0.447,0.51,0.522,0.482,0.486,0.494,0.557,0.529,0.38,0.502
0.51,0.522,0.435,0.486,0.494,0.549,0.529,0.38,0.486,0.502
0.522,0.435,0.545,0.494,0.549,0.463,0.38,0.486,0.549,0.502
0.435,0.545,0.506,0.549,0.463,0.929,0.486,0.549,0.486,0.502
0.545,0.506,0.624,0.463,0.929,0.498,0.549,0.486,0.506,0.502
0.506,0.624,0.584,0.929,0.498,0.671,0.486,0.506,0.529,0.502
0.624,0.584,0.616,0.498,0.671,0.616,0.506,0.529,0.459,0.627
0.584,0.616,0.667,0.671,0.616,0.592,0.529,0.459,0.655,0.627
0.616,0.667,0.753,0.616,0.592,0.224,0.459,0.655,0.655,0.627
0.667,0.753,0.808,0.592,0.224,0.757,0.655,0.655,0.729,0.627
0.753,0.808,0.722,0.224,0.757,0.733,0.655,0.729,0.78,0.753
0.808,0.722,0.624,0.757,0.733,0.361,0.729,0.78,0.722,0.753
0.722,0.624,0.518,0.733,0.361,0.78,0.78,0.722,0.753,0.753
0.624,0.518,0.314,0.361,0.78,0.753,0.722,0.753,0.714,0.753
0.518,0.314,0.537,0.78,0.753,0.392,0.753,0.714,0.816,0.753
0.314,0.537,0.51,0.753,0.392,0.506,0.714,0.816,0.412,0.376
0.537,0.51,0.471,0.392,0.506,0.475,0.816,0.412,0.424,0.502
0.51,0.471,0.545,0.506,0.475,0.494,0.412,0.424,0.471,0.502
0.471,0.545,0.525,0.475,0.494,0.11,0.424,0.471,0.502,0.502
0.545,0.525,0.529,0.494,0.11,0.357,0.471,0.502,0.392,0.502
0.525,0.529,0.404,0.11,0.357,0.396,0.502,0.392,0.4,0.376
0.529,0.404,0.494,0.357,0.396,0.482,0.392,0.4,0.49,0.376
0.404,0.494,0.122,0.396,0.482,0.616,0.4,0.49,0.6,0.502
0.494,0.122,0.561,0.482,0.616,0.612,0.49,0.6,0.616,0.627
0.122,0.561,0.58,0.616,0.612,0.616,0.6,0.616,0.663,0.627
0.561,0.58,0.608,0.612,0.616,0.663,0.616,0.663,0.482,0.627
0.58,0.608,0.647,0.616,0.663,0.576,0.663,0.482,0.992,0.627
0.608,0.647,0.6,0.663,0.576,0.651,0.482,0.992,0.643,0.627
0.647,0.6,0.573,0.576,0.651,0.506,0.992,0.643,0.478,0.627
0.6,0.573,0.643,0.651,0.506,0.647,0.643,0.478,0.643,0.502
0.573,0.643,0.533,0.506,0.647,0.447,0.478,0.643,0.522,0.627
0.643,0.533,0.494,0.647,0.447,0.49,0.643,0.522,0.486,0.502
0.533,0.494,0.514,0.447,0.49,0.498,0.522,0.486,0.522,0.502
0.494,0.514,0.647,0.49,0.498,0.506,0.486,0.522,0.651,0.502
0.514,0.647,0.761,0.498,0.506,0.741,0.522,0.651,0.439,0.502
0.647,0.761,0.62,0.506,0.741,0.639,0.651,0.439,1.0,0.753
0.761,0.62,0.463,0.741,0.639,0.741,0.439,1.0,0.306,1.0
0.62,0.463,0.365,0.639,0.741,0.0,1.0,0.306,0.059,0.753
0.463,0.365,0.114,0.741,0.0,0.039,0.306,0.059,0.31,0.0
0.365,0.114,0.153,0.0,0.039,0.243,0.059,0.31,0.278,0.125
0.114,0.153,0.247,0.039,0.243,0.62,0.31,0.278,0.067,0.251
0.153,0.247,0.298,0.243,0.62,0.271,0.278,0.067,0.0,0.251
0.247,0.298,0.157,0.62,0.271,0.208,0.067,0.0,0.255,0.251
0.298,0.157,0.161,0.271,0.208,0.02,0.0,0.255,0.122,0.251
0.675,0.576,0.918,0.635,0.624,0.851,0.992,0.576,0.133,0.627
0.576,0.918,0.514,0.624,0.851,0.459,0.576,0.133,0.506,0.376
0.918,0.514,0.659,0.851,0.459,0.706,0.133,0.506,0.596,0.502
0.514,0.659,0.643,0.459,0.706,0.596,0.506,0.596,0.69,0.627
0.659,0.643,0.616,0.706,0.596,0.584,0.596,0.69,0.671,0.627
0.643,0.616,0.522,0.596,0.584,0.518,0.69,0.671,0.11,0.627
0.616,0.522,0.302,0.584,0.518,0.294,0.671,0.11,0.18,0.502
0.522,0.302,0.353,0.518,0.294,0.325,0.11,0.18,0.424,0.251
0.302,0.353,0.408,0.294,0.325,0.384,0.18,0.424,0.357,0.376
0.353,0.408,0.369,0.325,0.384,0.396,0.424,0.357,0.376,0.376
0.408,0.369,0.416,0.384,0.396,0.412,0.357,0.376,0.424,0.376
0.369,0.416,0.478,0.396,0.412,0.373,0.376,0.424,0.337,0.376
0.416,0.478,0.482,0.412,0.373,0.502,0.424,0.337,0.498,0.376
0.478,0.482,0.51,0.373,0.502,0.443,0.337,0.498,0.506,0.502
0.482,0.51,0.486,0.502,0.443,0.494,0.498,0.506,0.486,0.502
0.51,0.486,0.569,0.443,0.494,0.51,0.506,0.486,0.514,0.502
0.486,0.569,0.482,0.494,0.51,0.557,0.486,0.514,0.475,0.502
0.569,0.482,0.486,0.51,0.557,0.529,0.514,0.475,0.447,0.502
0.482,0.486,0.494,0.557,0.529,0.38,0.475,0.447,0.404,0.502
0.486,0.494,0.549,0.529,0.38,0.486,0.447,0.404,0.514,0.376
0.494,0.549,0.463,0.38,0.486,0.549,0.404,0.514,0.502,0.502
0.549,0.463,0.929,0.486,0.549,0.486,0.514,0.502,0.486,0.502
0.463,0.929,0.498,0.549,0.486,0.506,0.502,0.486,0.455,0.502
0.929,0.498,0.671,0.486,0.506,0.529,0.486,0.455,0.467,0.502
0.498,0.671,0.616,0.506,0.529,0.459,0.455,0.467,0.537,0.502
0.671,0.616,0.592,0.529,0.459,0.655,0.467,0.537,0.604,0.502
0.616,0.592,0.224,0.459,0.655,0.655,0.537,0.604,0.604,0.627
0.592,0.224,0.757,0.655,0.655,0.729,0.604,0.604,0.753,0.627
0.224,0.757,0.733,0.655,0.729,0.78,0.604,0.753,0.761,0.753
0.757,0.733,0.361,0.729,0.78,0.722,0.753,0.761,0.761,0.753
0.733,0.361,0.78,0.78,0.722,0.753,0.761,0.761,0.761,0.753
0.361,0.78,0.753,0.722,0.753,0.714,0.761,0.761,0.757,0.753
0.78,0.753,0.392,0.753,0.714,0.816,0.761,0.757,0.749,0.753
0.753,0.392,0.506,0.714,0.816,0.412,0.757,0.749,0.89,0.753
0.392,0.506,0.475,0.816,0.412,0.424,0.749,0.89,0.541,0.502
0.506,0.475,0.494,0.412,0.424,0.471,0.89,0.541,0.388,0.376
0.475,0.494,0.11,0.424,0.471,0.502,0.541,0.388,0.388,0.502
0.494,0.11,0.357,0.471,0.502,0.392,0.388,0.388,0.424,0.502
0.11,0.357,0.396,0.502,0.392,0.4,0.388,0.424,0.361,0.376
0.357,0.396,0.482,0.392,0.4,0.49,0.424,0.361,0.388,0.376
0.396,0.482,0.616,0.4,0.49,0.6,0.361,0.388,0.655,0.502
0.482,0.616,0.612,0.49,0.6,0.616,0.388,0.655,0.663,0.627
0.616,0.612,0.616,0.6,0.616,0.663,0.655,0.663,0.584,0.627
0.612,0.616,0.663,0.616,0.663,0.482,0.663,0.584,0.478,0.627
0.616,0.663,0.576,0.663,0.482,0.992,0.584,0.478,0.827,0.502
0.663,0.576,0.651,0.482,0.992,0.643,0.478,0.827,0.639,0.627
0.576,0.651,0.506,0.992,0.643,0.478,0.827,0.639,0.639,0.627
0.651,0.506,0.647,0.643,0.478,0.643,0.639,0.639,0.631,0.502
0.506,0.647,0.447,0.478,0.643,0.522,0.639,0.631,0.431,0.627
0.647,0.447,0.49,0.643,0.522,0.486,0.631,0.431,0.545,0.502
0.447,0.49,0.498,0.522,0.486,0.522,0.431,0.545,0.557,0.502
0.49,0.498,0.506,0.486,0.522,0.651,0.545,0.557,0.655,0.502
0.498,0.506,0.741,0.522,0.651,0.439,0.557,0.655,0.631,0.627
0.506,0.741,0.639,0.651,0.439,1.0,0.655,0.631,0.294,0.502
0.741,0.639,0.741,0.439,1.0,0.306,0.631,0.294,0.09,1.0
0.639,0.741,0.0,1.0,0.306,0.059,0.294,0.09,0.322,0.251
0.741,0.0,0.039,0.306,0.059,0.31,0.09,0.322,0.549,0.125
0.0,0.039,0.243,0.059,0.31,0.278,0.322,0.549,0.169,0.251
0.039,0.243,0.62,0.31,0.278,0.067,0.549,0.169,0.318,0.251
0.243,0.62,0.271,0.278,0.067,0.0,0.169,0.318,0.235,0.125
0.62,0.271,0.208,0.067,0.0,0.255,0.318,0.235,0.282,0.251
0.271,0.208,0.02,0.0,0.255,0.122,0.235,0.282,0.361,0.251
0.635,0.624,0.851,0.992,0.576,0.133,1.0,0.325,0.443,0.502
0.624,0.851,0.459,0.576,0.133,0.506,0.325,0.443,0.573,0.251
0.851,0.459,0.706,0.133,0.506,0.596,0.443,0.573,0.549,0.502
0.459,0.706,0.596,0.506,0.596,0.69,0.573,0.549,0.584,0.627
0.706,0.596,0.584,0.596,0.69,0.671,0.549,0.584,0.612,0.627
0.596,0.584,0.518,0.69,0.671,0.11,0.584,0.612,0.478,0.627
0.584,0.518,0.294,0.671,0.11,0.18,0.612,0.478,0.263,0.502
0.518,0.294,0.325,0.11,0.18,0.424,0.478,0.263,0.412,0.251
0.294,0.325,0.384,0.18,0.424,0.357,0.263,0.412,0.404,0.376
0.325,0.384,0.396,0.424,0.357,0.376,0.412,0.404,0.424,0.376
0.384,0.396,0.412,0.357,0.376,0.424,0.404,0.424,0.322,0.376
0.396,0.412,0.373,0.376,0.424,0.337,0.424,0.322,0.404,0.376
0.412,0.373,0.502,0.424,0.337,0.498,0.322,0.404,0.561,0.376
0.373,0.502,0.443,0.337,0.498,0.506,0.404,0.561,0.427,0.502
0.502,0.443,0.494,0.498,0.506,0.486,0.561,0.427,0.922,0.502
0.443,0.494,0.51,0.506,0.486,0.514,0.427,0.922,0.525,0.502
0.494,0.51,0.557,0.486,0.514,0.475,0.922,0.525,0.482,0.502
0.51,0.557,0.529,0.514,0.475,0.447,0.525,0.482,0.408,0.502
0.557,0.529,0.38,0.475,0.447,0.404,0.482,0.408,0.596,0.502
0.529,0.38,0.486,0.447,0.404,0.514,0.408,0.596,0.431,0.376
0.38,0.486,0.549,0.404,0.514,0.502,0.596,0.431,0.482,0.502
0.486,0.549,0.486,0.514,0.502,0.486,0.431,0.482,0.537,0.502
0.549,0.486,0.506,0.502,0.486,0.455,0.482,0.537,0.525,0.502
0.486,0.506,0.529,0.486,0.455,0.467,0.537,0.525,0.573,0.502
0.506,0.529,0.459,0.455,0.467,0.537,0.525,0.573,0.498,0.502
0.529,0.459,0.655,0.467,0.537,0.604,0.573,0.498,0.471,0.502
0.459,0.655,0.655,0.537,0.604,0.604,0.498,0.471,0.6,0.627
0.655,0.655,0.729,0.604,0.604,0.753,0.471,0.6,0.78,0.627
0.655,0.729,0.78,0.604,0.753,0.761,0.6,0.78,0.749,0.753
0.729,0.78,0.722,0.753,0.761,0.761,0.78,0.749,0.765,0.753
0.78,0.722,0.753,0.761,0.761,0.761,0.749,0.765,0.69,0.753
0.722,0.753,0.714,0.761,0.761,0.757,0.765,0.69,0.761,0.753
0.753,0.714,0.816,0.761,0.757,0.749,0.69,0.761,0.776,0.753
0.714,0.816,0.412,0.757,0.749,0.89,0.761,0.776,0.788,0.753
0.816,0.412,0.424,0.749,0.89,0.541,0.776,0.788,0.988,0.753
0.412,0.424,0.471,0.89,0.541,0.388,0.788,0.988,0.251,0.753
0.424,0.471,0.502,0.541,0.388,0.388,0.988,0.251,0.239,0.376
0.471,0.502,0.392,0.388,0.388,0.424,0.251,0.239,0.353,0.376
0.502,0.392,0.4,0.388,0.424,0.361,0.239,0.353,0.373,0.376
0.392,0.4,0.49,0.424,0.361,0.388,0.353,0.373,0.412,0.376
0.4,0.49,0.6,0.361,0.388,0.655,0.373,0.412,0.608,0.376
0.49,0.6,0.616,0.388,0.655,0.663,0.412,0.608,0.592,0.627
0.6,0.616,0.663,0.655,0.663,0.584,0.608,0.592,0.624,0.627
0.616,0.663,0.482,0.663,0.584,0.478,0.592,0.624,0.482,0.627
0.663,0.482,0.992,0.584,0.478,0.827,0.624,0.482,0.361,0.502
0.482,0.992,0.643,0.478,0.827,0.639,0.482,0.361,0.482,0.502
0.992,0.643,0.478,0.827,0.639,0.639,0.361,0.482,0.678,0.627
0.643,0.478,0.643,0.639,0.639,0.631,0.482,0.678,0.565,0.627
0.478,0.643,0.522,0.639,0.631,0.431,0.678,0.565,0.573,0.627
0.643,0.522,0.486,0.631,0.431,0.545,0.565,0.573,0.596,0.502
0.522,0.486,0.522,0.431,0.545,0.557,0.573,0.596,0.639,0.502
0.486,0.522,0.651,0.545,0.557,0.655,0.596,0.639,0.651,0.627
0.522,0.651,0.439,0.557,0.655,0.631,0.639,0.651,0.765,0.627
0.651,0.439,1.0,0.655,0.631,0.294,0.651,0.765,0.082,0.627
0.439,1.0,0.306,0.631,0.294,0.09,0.765,0.082,0.294,0.251
1.0,0.306,0.059,0.294,0.09,0.322,0.082,0.294,0.016,0.125
0.306,0.059,0.31,0.09,0.322,0.549,0.294,0.016,0.161,0.251
0.059,0.31,0.278,0.322,0.549,0.169,0.016,0.161,0.22,0.251
0.31,0.278,0.067,0.549,0.169,0.318,0.161,0.22,0.11,0.125
0.278,0.067,0.0,0.169,0.318,0.235,0.22,0.11,0.173,0.251
0.067,0.0,0.255,0.318,0.235,0.282,0.11,0.173,0.31,0.251
0.0,0.255,0.122,0.235,0.282,0.361,0.173,0.31,0.573,0.251
0.992,0.576,0.133,1.0,0.325,0.443,0.388,0.4,0.333,0.376
0.576,0.133,0.506,0.325,0.443,0.573,0.4,0.333,0.463,0.376
0.133,0.506,0.596,0.443,0.573,0.549,0.333,0.463,0.663,0.502
0.506,0.596,0.69,0.573,0.549,0.584,0.463,0.663,0.678,0.627
0.596,0.69,0.671,0.549,0.584,0.612,0.663,0.678,0.694,0.627
0.69,0.671,0.11,0.584,0.612,0.478,0.678,0.694,0.075,0.627
0.671,0.11,0.18,0.612,0.478,0.263,0.694,0.075,0.275,0.502
0.11,0.18,0.424,0.478,0.263,0.412,0.075,0.275,0.302,0.251
0.18,0.424,0.357,0.263,0.412,0.404,0.275,0.302,0.329,0.376
0.424,0.357,0.376,0.412,0.404,0.424,0.302,0.329,0.416,0.376
0.357,0.376,0.424,0.404,0.424,0.322,0.329,0.416,0.396,0.376
0.376,0.424,0.337,0.424,0.322,0.404,0.416,0.396,0.439,0.376
0.424,0.337,0.498,0.322,0.404,0.561,0.396,0.439,0.416,0.376
0.337,0.498,0.506,0.404,0.561,0.427,0.439,0.416,0.576,0.502
0.498,0.506,0.486,0.561,0.427,0.922,0.416,0.576,0.424,0.502
0.506,0.486,0.514,0.427,0.922,0.525,0.576,0.424,0.553,0.502
0.486,0.514,0.475,0.922,0.525,0.482,0.424,0.553,0.357,0.502
0.514,0.475,0.447,0.525,0.482,0.408,0.553,0.357,0.494,0.502
0.475,0.447,0.404,0.482,0.408,0.596,0.357,0.494,0.518,0.376
0.447,0.404,0.514,0.408,0.596,0.431,0.494,0.518,0.49,0.502
0.404,0.514,0.502,0.596,0.431,0.482,0.518,0.49,0.514,0.502
0.514,0.502,0.486,0.431,0.482,0.537,0.49,0.514,0.518,0.502
0.502,0.486,0.455,0.482,0.537,0.525,0.514,0.518,0.494,0.502
0.486,0.455,0.467,0.537,0.525,0.573,0.518,0.494,0.455,0.502
0.455,0.467,0.537,0.525,0.573,0.498,0.494,0.455,0.471,0.502
0.467,0.537,0.604,0.573,0.498,0.471,0.455,0.471,0.969,0.502
0.537,0.604,0.604,0.498,0.471,0.6,0.471,0.969,0.584,0.502
0.604,0.604,0.753,0.471,0.6,0.78,0.969,0.584,0.627,0.627
0.604,0.753,0.761,0.6,0.78,0.749,0.584,0.627,0.627,0.753
0.753,0.761,0.761,0.78,0.749,0.765,0.627,0.627,0.753,0.753
0.761,0.761,0.761,0.749,0.765,0.69,0.627,0.753,0.867,0.753
0.761,0.761,0.757,0.765,0.69,0.761,0.753,0.867,0.812,0.753
0.761,0.757,0.749,0.69,0.761,0.776,0.867,0.812,0.745,0.753
0.757,0.749,0.89,0.761,0.776,0.788,0.812,0.745,0.776,0.753
0.749,0.89,0.541,0.776,0.788,0.988,0.745,0.776,0.82,0.753
0.89,0.541,0.388,0.788,0.988,0.251,0.776,0.82,0.949,1.0
0.541,0.388,0.388,0.988,0.251,0.239,0.82,0.949,0.533,0.627
0.388,0.388,0.424,0.251,0.239,0.353,0.949,0.533,0.251,0.251
0.388,0.424,0.361,0.239,0.353,0.373,0.533,0.251,0.384,0.376
0.424,0.361,0.388,0.353,0.373,0.412,0.251,0.384,0.345,0.376
0.361,0.388,0.655,0.373,0.412,0.608,0.384,0.345,0.6,0.376
0.388,0.655,0.663,0.412,0.608,0.592,0.345,0.6,0.663,0.627
0.655,0.663,0.584,0.608,0.592,0.624,0.6,0.663,0.604,0.627
0.663,0.584,0.478,0.592,0.624,0.482,0.663,0.604,0.471,0.627
0.584,0.478,0.827,0.624,0.482,0.361,0.604,0.471,0.169,0.502
0.478,0.827,0.639,0.482,0.361,0.482,0.471,0.169,0.29,0.251
0.827,0.639,0.639,0.361,0.482,0.678,0.169,0.29,0.537,0.502
0.639,0.639,0.631,0.482,0.678,0.565,0.29,0.537,0.275,0.627
0.639,0.631,0.431,0.678,0.565,0.573,0.537,0.275,0.502,0.627
0.631,0.431,0.545,0.565,0.573,0.596,0.275,0.502,0.667,0.502
0.431,0.545,0.557,0.573,0.596,0.639,0.502,0.667,0.584,0.627
0.545,0.557,0.655,0.596,0.639,0.651,0.667,0.584,0.643,0.627
0.557,0.655,0.631,0.639,0.651,0.765,0.584,0.643,0.122,0.627
0.655,0.631,0.294,0.651,0.765,0.082,0.643,0.122,0.157,0.376
0.631,0.294,0.09,0.765,0.082,0.294,0.122,0.157,0.192,0.125
0.294,0.09,0.322,0.082,0.294,0.016,0.157,0.192,0.176,0.251
0.09,0.322,0.549,0.294,0.016,0.161,0.192,0.176,0.212,0.251
0.322,0.549,0.169,0.016,0.161,0.22,0.176,0.212,0.161,0.125
0.549,0.169,0.318,0.161,0.22,0.11,0.212,0.161,0.035,0.251
0.169,0.318,0.235,0.22,0.11,0.173,0.161,0.035,0.396,0.125
0.318,0.235,0.282,0.11,0.173,0.31,0.035,0.396,0.635,0.251
0.235,0.282,0.361,0.173,0.31,0.573,0.396,0.635,0.651,0.251
1.0,0.325,0.443,0.388,0.4,0.333,0.388,0.384,0.722,0.376
0.325,0.443,0.573,0.4,0.333,0.463,0.384,0.722,0.522,0.376
0.443,0.573,0.549,0.333,0.463,0.663,0.722,0.522,0.643,0.502
0.573,0.549,0.584,0.463,0.663,0.678,0.522,0.643,0.62,0.627
0.549,0.584,0.612,0.663,0.678,0.694,0.643,0.62,0.541,0.627
0.584,0.612,0.478,0.678,0.694,0.075,0.62,0.541,0.529,0.627
0.612,0.478,0.263,0.694,0.075,0.275,0.541,0.529,0.239,0.502
0.478,0.263,0.412,0.075,0.275,0.302,0.529,0.239,0.369,0.251
0.263,0.412,0.404,0.275,0.302,0.329,0.239,0.369,0.486,0.376
0.412,0.404,0.424,0.302,0.329,0.416,0.369,0.486,0.337,0.376
0.404,0.424,0.322,0.329,0.416,0.396,0.486,0.337,0.016,0.376
0.424,0.322,0.404,0.416,0.396,0.439,0.337,0.016,0.329,0.376
0.322,0.404,0.561,0.396,0.439,0.416,0.016,0.329,0.459,0.376
0.404,0.561,0.427,0.439,0.416,0.576,0.329,0.459,0.09,0.502
0.561,0.427,0.922,0.416,0.576,0.424,0.459,0.09,0.584,0.502
0.427,0.922,0.525,0.576,0.424,0.553,0.09,0.584,0.384,0.502
0.922,0.525,0.482,0.424,0.553,0.357,0.584,0.384,1.0,0.502
0.525,0.482,0.408,0.553,0.357,0.494,0.384,1.0,0.929,0.376
0.482,0.408,0.596,0.357,0.494,0.518,1.0,0.929,0.482,0.502
0.408,0.596,0.431,0.494,0.518,0.49,0.929,0.482,0.463,0.502
0.596,0.431,0.482,0.518,0.49,0.514,0.482,0.463,0.514,0.502
0.431,0.482,0.537,0.49,0.514,0.518,0.463,0.514,0.463,0.502
0.482,0.537,0.525,0.514,0.518,0.494,0.514,0.463,0.529,0.502
0.537,0.525,0.573,0.518,0.494,0.455,0.463,0.529,0.42,0.502
0.525,0.573,0.498,0.494,0.455,0.471,0.529,0.42,0.573,0.502
0.573,0.498,0.471,0.455,0.471,0.969,0.42,0.573,0.478,0.502
0.498,0.471,0.6,0.471,0.969,0.584,0.573,0.478,0.694,0.502
0.471,0.6,0.78,0.969,0.584,0.627,0.478,0.694,0.588,0.627
0.6,0.78,0.749,0.584,0.627,0.627,0.694,0.588,0.729,0.627
0.78,0.749,0.765,0.627,0.627,0.753,0.588,0.729,0.796,0.627
0.749,0.765,0.69,0.627,0.753,0.867,0.729,0.796,0.647,0.753
0.765,0.69,0.761,0.753,0.867,0.812,0.796,0.647,0.769,0.753
0.69,0.761,0.776,0.867,0.812,0.745,0.647,0.769,0.741,0.753
0.761,0.776,0.788,0.812,0.745,0.776,0.769,0.741,0.725,0.753
0.776,0.788,0.988,0.745,0.776,0.82,0.741,0.725,0.808,0.753
0.788,0.988,0.251,0.776,0.82,0.949,0.725,0.808,0.341,0.753
0.988,0.251,0.239,0.82,0.949,0.533,0.808,0.341,0.961,1.0
0.251,0.239,0.353,0.949,0.533,0.251,0.341,0.961,0.675,0.502
0.239,0.353,0.373,0.533,0.251,0.384,0.961,0.675,0.212,0.251
0.353,0.373,0.412,0.251,0.384,0.345,0.675,0.212,0.408,0.376
0.373,0.412,0.608,0.384,0.345,0.6,0.212,0.408,0.639,0.376
0.412,0.608,0.592,0.345,0.6,0.663,0.408,0.639,0.627,0.627
0.608,0.592,0.624,0.6,0.663,0.604,0.639,0.627,0.647,0.627
0.592,0.624,0.482,0.663,0.604,0.471,0.627,0.647,0.51,0.627
0.624,0.482,0.361,0.604,0.471,0.169,0.647,0.51,0.153,0.502
0.482,0.361,0.482,0.471,0.169,0.29,0.51,0.153,0.294,0.125
0.361,0.482,0.678,0.169,0.29,0.537,0.153,0.294,0.91,0.376
0.482,0.678,0.565,0.29,0.537,0.275,0.294,0.91,0.733,0.627
0.678,0.565,0.573,0.537,0.275,0.502,0.91,0.733,0.376,0.627
0.565,0.573,0.596,0.275,0.502,0.667,0.733,0.376,0.69,0.502
0.573,0.596,0.639,0.502,0.667,0.584,0.376,0.69,0.671,0.627
0.596,0.639,0.651,0.667,0.584,0.643,0.69,0.671,0.196,0.627
0.639,0.651,0.765,0.584,0.643,0.122,0.671,0.196,0.125,0.627
0.651,0.765,0.082,0.643,0.122,0.157,0.196,0.125,0.271,0.125
0.765,0.082,0.294,0.122,0.157,0.192,0.125,0.271,0.329,0.125
0.082,0.294,0.016,0.157,0.192,0.176,0.271,0.329,0.188,0.251
0.294,0.016,0.161,0.192,0.176,0.212,0.329,0.188,0.251,0.125
0.016,0.161,0.22,0.176,0.212,0.161,0.188,0.251,0.243,0.251
0.161,0.22,0.11,0.212,0.161,0.035,0.251,0.243,0.259,0.125
0.22,0.11,0.173,0.161,0.035,0.396,0.243,0.259,0.145,0.251
0.11,0.173,0.31,0.035,0.396,0.635,0.259,0.145,0.612,0.376
0.173,0.31,0.573,0.396,0.635,0.651,0.145,0.612,0.62,0.627
0.388,0.4,0.333,0.388,0.384,0.722,0.376,0.361,0.804,0.376
0.4,0.333,0.463,0.384,0.722,0.522,0.361,0.804,0.51,0.376
0.333,0.463,0.663,0.722,0.522,0.643,0.804,0.51,0.627,0.502
0.463,0.663,0.678,0.522,0.643,0.62,0.51,0.627,0.659,0.627
0.663,0.678,0.694,0.643,0.62,0.541,0.627,0.659,0.627,0.627
0.678,0.694,0.075,0.62,0.541,0.529,0.659,0.627,0.498,0.627
0.694,0.075,0.275,0.541,0.529,0.239,0.627,0.498,0.247,0.502
0.075,0.275,0.302,0.529,0.239,0.369,0.498,0.247,0.392,0.251
0.275,0.302,0.329,0.239,0.369,0.486,0.247,0.392,0.318,0.376
0.302,0.329,0.416,0.369,0.486,0.337,0.392,0.318,0.4,0.376
0.329,0.416,0.396,0.486,0.337,0.016,0.318,0.4,0.396,0.376
0.416,0.396,0.439,0.337,0.016,0.329,0.4,0.396,0.416,0.376
0.396,0.439,0.416,0.016,0.329,0.459,0.396,0.416,0.514,0.376
0.439,0.416,0.576,0.329,0.459,0.09,0.416,0.514,0.392,0.502
0.416,0.576,0.424,0.459,0.09,0.584,0.514,0.392,0.643,0.502
0.576,0.424,0.553,0.09,0.584,0.384,0.392,0.643,0.408,0.502
